,Nemotecnico,fecha,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
83,CELSIA    ,2016-05-04,1311332,4974153780.0,3800.0,3860.0,3793.21,3745.0,-1.3,-50.0
84,CELSIA    ,2016-05-05,151165,568293485.0,3735.0,3800.0,3759.43,3735.0,-1.71,-65.0
85,CELSIA    ,2016-05-06,351772,1346770700.0,3825.0,3850.0,3828.53,3715.0,2.41,90.0
86,CELSIA    ,2016-05-10,1731332,6719353585.0,3925.0,3925.0,3881.03,3810.0,2.61,100.0
87,CELSIA    ,2016-05-11,4816460,19057153960.0,3915.0,4040.0,3956.67,3810.0,-0.25,-10.0
88,CELSIA    ,2016-05-12,962846,3819161545.0,3975.0,4000.0,3966.53,3880.0,1.53,60.0
89,CELSIA    ,2016-05-13,706611,2793935445.0,3945.0,3975.0,3953.99,3935.0,-0.75,-30.0
90,CELSIA    ,2016-05-16,289959,1150240275.0,3980.0,3980.0,3966.91,3955.0,0.89,35.0
91,CELSIA    ,2016-05-17,366990,1450517550.0,3920.0,3980.0,3952.47,3920.0,-1.51,-60.0
92,CELSIA    ,2016-05-18,233429,903003785.0,3880.0,3920.0,3868.43,3840.0,-1.02,-40.0
93,CELSIA    ,2016-05-19,130305,498886450.0,3820.0,3850.0,3828.61,3820.0,-1.55,-60.0
94,CELSIA    ,2016-05-20,69475,268227710.0,3900.0,3900.0,3860.78,3820.0,2.09,80.0
95,CELSIA    ,2016-05-23,69057,268032270.0,3900.0,3900.0,3881.32,3845.0,0.0,0.0
96,CELSIA    ,2016-05-24,254563,989242590.0,3870.0,3900.0,3886.04,3845.0,-0.77,-30.0
97,CELSIA    ,2016-05-25,1447797,5535728155.0,3880.0,3880.0,3823.55,3810.0,0.26,10.0
98,CELSIA    ,2016-05-26,381062,1481190210.0,3900.0,3900.0,3887.01,3865.0,0.52,20.0
99,CELSIA    ,2016-05-27,107696,417101470.0,3895.0,3900.0,3872.95,3850.0,-0.13,-5.0
100,CELSIA    ,2016-05-31,310378,1208762275.0,3850.0,3940.0,3894.48,3850.0,-1.16,-45.0
101,CELSIA    ,2016-06-01,15867,61615965.0,3865.0,3895.0,3883.28,3865.0,0.39,15.0
0,CELSIA    ,2016-06-02,93298,359308880.0,3850.0,3855.0,3851.2,3850.0,-0.39,-15.0
1,CELSIA    ,2016-06-03,6830,26152700.0,3820.0,3850.0,3829.09,3820.0,-0.78,-30.0
2,CELSIA    ,2016-06-07,64812,251143315.0,3875.0,3890.0,3874.95,3825.0,1.44,55.0
3,CELSIA    ,2016-06-08,116615,453096480.0,3840.0,3905.0,3885.4,3840.0,-0.9,-35.0
4,CELSIA    ,2016-06-09,549143,2122237915.0,3925.0,3925.0,3864.64,3815.0,2.21,85.0
5,CELSIA    ,2016-06-10,92515,362250915.0,3920.0,3950.0,3915.59,3875.0,-0.13,-5.0
6,CELSIA    ,2016-06-13,131242,516115615.0,3990.0,3990.0,3932.55,3860.0,1.79,70.0
7,CELSIA    ,2016-06-14,515552,2013284860.0,3925.0,3925.0,3905.11,3905.0,-1.63,-65.0
8,CELSIA    ,2016-06-15,1353721,5268646180.0,3905.0,3915.0,3891.97,3845.0,-0.51,-20.0
9,CELSIA    ,2016-06-16,60686,235065850.0,3905.0,3905.0,3873.48,3850.0,0.0,0.0
10,CELSIA    ,2016-06-17,64256,250294900.0,3900.0,3900.0,3895.28,3855.0,-0.13,-5.0
11,CELSIA    ,2016-06-20,330008,1290069940.0,3930.0,3935.0,3909.21,3895.0,0.77,30.0
12,CELSIA    ,2016-06-21,195855,770380425.0,3935.0,3935.0,3933.42,3925.0,0.13,5.0
13,CELSIA    ,2016-06-22,160182,629300445.0,3935.0,3935.0,3928.66,3905.0,0.0,0.0
14,CELSIA    ,2016-06-23,223022,874125350.0,3935.0,3935.0,3919.46,3825.0,0.0,0.0
15,CELSIA    ,2016-06-24,121286,471981495.0,3840.0,3935.0,3891.48,3810.0,-2.41,-95.0
16,CELSIA    ,2016-06-27,63636,245529505.0,3840.0,3895.0,3858.34,3840.0,0.0,0.0
17,CELSIA    ,2016-06-28,91290,351018950.0,3840.0,3855.0,3845.1,3840.0,0.0,0.0
18,CELSIA    ,2016-06-29,28700,110306900.0,3860.0,3860.0,3843.45,3840.0,0.52,20.0
19,CELSIA    ,2016-06-30,21122,81314420.0,3850.0,3850.0,3849.75,3850.0,-0.26,-10.0
20,CELSIA    ,2016-07-01,12096,46587810.0,3860.0,3860.0,3851.51,3840.0,0.26,10.0
21,CELSIA    ,2016-07-05,21721,82993850.0,3820.0,3830.0,3820.9,3820.0,-1.04,-40.0
22,CELSIA    ,2016-07-06,53324,204827135.0,3855.0,3855.0,3841.18,3835.0,0.92,35.0
23,CELSIA    ,2016-07-07,140520,538706090.0,3850.0,3880.0,3833.66,3820.0,-0.13,-5.0
24,CELSIA    ,2016-07-08,1265,4844950.0,3850.0,0.0,3830.0,0.0,0.0,0.0
25,CELSIA    ,2016-07-11,149119,573591185.0,3860.0,3860.0,3846.53,3840.0,0.26,10.0
26,CELSIA    ,2016-07-12,68756,268789485.0,3915.0,3920.0,3909.32,3840.0,1.42,55.0
27,CELSIA    ,2016-07-13,111840,435923115.0,3910.0,3910.0,3897.74,3865.0,-0.13,-5.0
28,CELSIA    ,2016-07-14,52470,205103500.0,3880.0,3915.0,3908.97,3880.0,-0.77,-30.0
29,CELSIA    ,2016-07-15,60939,237630955.0,3915.0,3915.0,3899.49,3875.0,0.9,35.0
30,CELSIA    ,2016-07-18,65646,256349800.0,3885.0,3915.0,3905.03,3885.0,-0.77,-30.0
31,CELSIA    ,2016-07-19,19585,75989800.0,3880.0,3880.0,3880.0,3880.0,-0.13,-5.0
32,CELSIA    ,2016-07-21,28683,111312160.0,3880.0,3885.0,3880.77,3880.0,0.0,0.0
33,CELSIA    ,2016-07-22,77402,300714060.0,3885.0,3890.0,3885.09,3885.0,0.13,5.0
34,CELSIA    ,2016-07-25,152511,585396435.0,3895.0,3895.0,3838.39,3830.0,0.26,10.0
35,CELSIA    ,2016-07-26,61315,234952540.0,3820.0,3855.0,3831.89,3815.0,-1.93,-75.0
36,CELSIA    ,2016-07-27,287467,1103072980.0,3820.0,3870.0,3837.22,3820.0,0.0,0.0
37,CELSIA    ,2016-07-28,238262,909152070.0,3820.0,3850.0,3815.77,3800.0,0.0,0.0
38,CELSIA    ,2016-07-29,265543,1002848650.0,3765.0,3805.0,3776.6,3765.0,-1.44,-55.0
39,CELSIA    ,2016-08-01,410307,1556577370.0,3800.0,3800.0,3793.69,3780.0,0.93,35.0
40,CELSIA    ,2016-08-02,256207,972569785.0,3810.0,3810.0,3796.03,3790.0,0.26,10.0
41,CELSIA    ,2016-08-03,161605,616603670.0,3815.0,3820.0,3815.5,3815.0,0.13,5.0
42,CELSIA    ,2016-08-04,296518,1126933350.0,3800.0,3825.0,3800.56,3800.0,-0.39,-15.0
43,CELSIA    ,2016-08-05,126431,479564100.0,3800.0,3815.0,3793.09,3780.0,0.0,0.0
44,CELSIA    ,2016-08-08,142554,541602920.0,3800.0,3800.0,3799.28,3780.0,0.0,0.0
45,CELSIA    ,2016-08-09,90176,342889295.0,3800.0,3825.0,3802.45,3780.0,0.0,0.0
46,CELSIA    ,2016-08-10,816135,3104296715.0,3830.0,3845.0,3803.66,3785.0,0.79,30.0
47,CELSIA    ,2016-08-11,51296,197345120.0,3850.0,3850.0,3847.18,3840.0,0.52,20.0
48,CELSIA    ,2016-08-12,67462,260879720.0,3880.0,3880.0,3867.06,3860.0,0.78,30.0
49,CELSIA    ,2016-08-16,1198310,4686203805.0,3915.0,3930.0,3910.68,3890.0,0.9,35.0
50,CELSIA    ,2016-08-17,1222834,4814409620.0,3950.0,3960.0,3937.09,3915.0,0.89,35.0
51,CELSIA    ,2016-08-18,2752749,11010180125.0,4040.0,4040.0,3999.7,3975.0,2.28,90.0
52,CELSIA    ,2016-08-19,584821,2346468810.0,4000.0,4055.0,4012.29,3990.0,-0.99,-40.0
53,CELSIA    ,2016-08-22,215375,860094500.0,4000.0,4000.0,3993.47,3975.0,0.0,0.0
54,CELSIA    ,2016-08-23,1079139,4359750860.0,4045.0,4060.0,4040.03,4000.0,1.13,45.0
55,CELSIA    ,2016-08-24,1497397,6099018390.0,4050.0,4080.0,4073.08,4050.0,0.12,5.0
56,CELSIA    ,2016-08-25,228551,930162755.0,4065.0,4075.0,4069.83,4060.0,0.37,15.0
57,CELSIA    ,2016-08-26,1721138,7018254495.0,4065.0,4080.0,4077.68,4065.0,0.0,0.0
58,CELSIA    ,2016-08-29,127510,517958550.0,4060.0,4070.0,4062.1,4050.0,-0.12,-5.0
59,CELSIA    ,2016-08-30,490129,1981113915.0,4000.0,4070.0,4042.03,4000.0,-1.48,-60.0
60,CELSIA    ,2016-08-31,1271958,5141496270.0,4010.0,4100.0,4042.19,4010.0,0.25,10.0
61,CELSIA    ,2016-09-01,277221,1114034430.0,4010.0,4045.0,4018.58,4010.0,0.0,0.0
62,CELSIA    ,2016-09-02,140873,571405550.0,4065.0,4085.0,4056.18,4010.0,1.37,55.0
63,CELSIA    ,2016-09-05,59215,240440475.0,4040.0,4065.0,4060.47,4040.0,-0.62,-25.0
64,CELSIA    ,2016-09-06,420593,1721414500.0,4085.0,4120.0,4092.83,4080.0,1.11,45.0
65,CELSIA    ,2016-09-07,964917,3948404680.0,4100.0,4100.0,4091.96,4070.0,0.37,15.0
66,CELSIA    ,2016-09-08,862845,3583080475.0,4155.0,4160.0,4152.64,4100.0,1.34,55.0
67,CELSIA    ,2016-09-09,225590,932677660.0,4100.0,4150.0,4134.39,4100.0,-1.32,-55.0
68,CELSIA    ,2016-09-12,58971,241387760.0,4100.0,4100.0,4093.33,4080.0,0.0,0.0
69,CELSIA    ,2016-09-13,365174,1470185540.0,4020.0,4065.0,4025.99,4020.0,-1.95,-80.0
70,CELSIA    ,2016-09-14,504520,2040789725.0,4065.0,4100.0,4045.01,4020.0,1.12,45.0
71,CELSIA    ,2016-09-15,154449,623817965.0,4035.0,4090.0,4038.99,4020.0,-0.74,-30.0
72,CELSIA    ,2016-09-16,717765,2957161625.0,4180.0,4180.0,4119.96,4010.0,3.59,145.0
73,CELSIA    ,2016-09-19,48249,198287730.0,4115.0,4120.0,4109.68,4100.0,-1.56,-65.0
74,CELSIA    ,2016-09-20,101537,412574925.0,4040.0,4110.0,4063.3,4035.0,-1.82,-75.0
75,CELSIA    ,2016-09-21,24408,99108600.0,4040.0,4085.0,4060.5,4040.0,0.0,0.0
76,CELSIA    ,2016-09-22,162302,658669285.0,4065.0,4075.0,4058.29,4050.0,0.62,25.0
77,CELSIA    ,2016-09-23,59157,240721630.0,4050.0,4090.0,4069.2,4050.0,-0.37,-15.0
78,CELSIA    ,2016-09-26,104819,425239670.0,4080.0,4080.0,4056.89,4020.0,0.74,30.0
79,CELSIA    ,2016-09-27,111994,452077400.0,4030.0,4060.0,4036.62,4020.0,-1.23,-50.0
80,CELSIA    ,2016-09-28,11910,48001850.0,4030.0,4030.0,4030.38,4030.0,0.0,0.0
81,CELSIA    ,2016-09-29,47234,189660815.0,4010.0,4055.0,4015.35,4005.0,-0.5,-20.0
82,CELSIA    ,2016-09-30,39831,158973625.0,3950.0,4005.0,3991.2,3950.0,-1.5,-60.0
83,CELSIA    ,2016-10-03,49361,194448960.0,3980.0,3980.0,3939.32,3905.0,0.76,30.0
84,CELSIA    ,2016-10-04,140206,553870215.0,3995.0,3995.0,3950.4,3915.0,0.38,15.0
85,CELSIA    ,2016-10-05,38650,154814500.0,3995.0,4010.0,4005.55,3995.0,0.0,0.0
86,CELSIA    ,2016-10-06,408437,1632149730.0,4000.0,4010.0,3996.09,3995.0,0.13,5.0
87,CELSIA    ,2016-10-07,23417,93785085.0,4005.0,4005.0,4005.0,4005.0,0.13,5.0
88,CELSIA    ,2016-10-10,43118,172537210.0,4000.0,4005.0,4001.51,3955.0,-0.12,-5.0
89,CELSIA    ,2016-10-11,21845,87513055.0,4010.0,4010.0,4006.09,4005.0,0.25,10.0
90,CELSIA    ,2016-10-12,106891,432600610.0,4045.0,4080.0,4047.12,4020.0,0.87,35.0
91,CELSIA    ,2016-10-13,126211,506991660.0,4060.0,4060.0,4017.02,3980.0,0.37,15.0
92,CELSIA    ,2016-10-14,16291,66141460.0,4060.0,4060.0,4060.0,4060.0,0.0,0.0
93,CELSIA    ,2016-10-18,279255,1119308460.0,3990.0,4015.0,4008.19,3980.0,-1.72,-70.0
94,CELSIA    ,2016-10-19,512021,2052216620.0,4030.0,4080.0,4008.07,4005.0,1.0,40.0
95,CELSIA    ,2016-10-20,129227,518890360.0,4040.0,4040.0,4015.34,4000.0,0.25,10.0
96,CELSIA    ,2016-10-21,17547,70607400.0,4040.0,4040.0,4023.9,4000.0,0.0,0.0
97,CELSIA    ,2016-10-24,20874,83778245.0,4030.0,4030.0,4013.52,4005.0,-0.25,-10.0
98,CELSIA    ,2016-10-25,238414,966637855.0,4060.0,4070.0,4054.45,4045.0,0.74,30.0
99,CELSIA    ,2016-10-26,133946,541398260.0,4050.0,4065.0,4041.91,4020.0,-0.25,-10.0
100,CELSIA    ,2016-10-27,231308,938370605.0,4070.0,4070.0,4056.8,4020.0,0.49,20.0
101,CELSIA    ,2016-10-28,9014,36690800.0,4060.0,4080.0,4070.42,4060.0,-0.25,-10.0
102,CELSIA    ,2016-10-31,173442,702448705.0,4055.0,4055.0,4050.05,4010.0,-0.12,-5.0
0,CELSIA    ,2016-11-01,49745,202035545.0,4065.0,4070.0,4061.42,4055.0,0.25,10.0
1,CELSIA    ,2016-11-02,593807,2426323385.0,4065.0,4100.0,4086.05,4040.0,0.0,0.0
2,CELSIA    ,2016-11-03,580522,2347534110.0,4015.0,4100.0,4043.83,4015.0,-1.23,-50.0
3,CELSIA    ,2016-11-04,131009,525926105.0,4010.0,4025.0,4014.43,4010.0,-0.12,-5.0
4,CELSIA    ,2016-11-08,13049,52826430.0,4050.0,4060.0,4048.31,4050.0,1.0,40.0
5,CELSIA    ,2016-11-09,14045,56440100.0,4050.0,4050.0,4018.52,4000.0,0.0,0.0
6,CELSIA    ,2016-11-10,337899,1336199885.0,3895.0,4020.0,3954.44,3860.0,-3.83,-155.0
7,CELSIA    ,2016-11-11,522172,2029975785.0,3925.0,3930.0,3887.56,3835.0,0.77,30.0
8,CELSIA    ,2016-11-15,44815,176189550.0,3925.0,3950.0,3931.49,3925.0,0.0,0.0
9,CELSIA    ,2016-11-16,88366,350568880.0,3995.0,3995.0,3967.24,3930.0,1.78,70.0
10,CELSIA    ,2016-11-17,472312,1909891980.0,4040.0,4090.0,4043.71,3940.0,1.13,45.0
11,CELSIA    ,2016-11-18,202094,812904140.0,3970.0,4060.0,4022.41,3970.0,-1.73,-70.0
12,CELSIA    ,2016-11-21,100715,408735530.0,4050.0,4060.0,4058.34,4050.0,2.02,80.0
13,CELSIA    ,2016-11-22,96144,387345155.0,4050.0,4050.0,4028.8,4000.0,0.0,0.0
14,CELSIA    ,2016-11-23,284581,1136955315.0,4000.0,4015.0,3995.19,3930.0,-1.23,-50.0
15,CELSIA    ,2016-11-24,8491,34084000.0,4020.0,4020.0,4014.13,4000.0,0.5,20.0
16,CELSIA    ,2016-11-25,219719,873660495.0,3970.0,3995.0,3976.26,3970.0,-1.24,-50.0
17,CELSIA    ,2016-11-28,241885,952814985.0,3940.0,3970.0,3939.12,3915.0,-0.76,-30.0
18,CELSIA    ,2016-11-29,50171,197616210.0,3915.0,3970.0,3938.85,3910.0,-0.63,-25.0
19,CELSIA    ,2016-11-30,461255,1801003110.0,3900.0,3935.0,3904.57,3900.0,-0.38,-15.0
20,CELSIA    ,2016-12-01,38900,152688165.0,3925.0,3925.0,3925.15,3925.0,0.64,25.0
21,CELSIA    ,2016-12-02,134748,531889955.0,3970.0,3970.0,3947.29,3910.0,1.15,45.0
22,CELSIA    ,2016-12-05,264695,1052935440.0,3950.0,4000.0,3977.92,3950.0,-0.5,-20.0
23,CELSIA    ,2016-12-06,82955,327428020.0,3935.0,3970.0,3947.06,3925.0,-0.38,-15.0
24,CELSIA    ,2016-12-07,304198,1192684415.0,3940.0,3945.0,3920.75,3900.0,0.13,5.0
25,CELSIA    ,2016-12-09,130911,516657735.0,3960.0,3960.0,3946.63,3940.0,0.51,20.0
26,CELSIA    ,2016-12-12,126536,501227800.0,3965.0,3970.0,3961.15,3960.0,0.13,5.0
27,CELSIA    ,2016-12-13,84056,334302270.0,4000.0,4000.0,3977.14,3960.0,0.88,35.0
28,CELSIA    ,2016-12-14,120880,482311960.0,3975.0,4005.0,3990.01,3975.0,-0.63,-25.0
29,CELSIA    ,2016-12-15,142768,567648530.0,3995.0,4000.0,3976.02,3960.0,0.5,20.0
30,CELSIA    ,2016-12-16,85459,341322385.0,4000.0,4000.0,3993.99,3960.0,0.13,5.0
31,CELSIA    ,2016-12-19,52852,211191445.0,3995.0,4000.0,3995.9,3990.0,-0.13,-5.0
32,CELSIA    ,2016-12-20,137440,549758560.0,4040.0,4040.0,3999.99,3975.0,1.13,45.0
33,CELSIA    ,2016-12-21,194444,784131520.0,4035.0,4050.0,4032.69,4000.0,-0.12,-5.0
34,CELSIA    ,2016-12-22,118302,474965470.0,4025.0,4035.0,4014.86,3980.0,-0.25,-10.0
35,CELSIA    ,2016-12-23,52398,211004550.0,3975.0,4030.0,4026.96,3975.0,-1.24,-50.0
36,CELSIA    ,2016-12-26,34162,137546160.0,4030.0,4030.0,4026.29,4025.0,1.38,55.0
37,CELSIA    ,2016-12-27,44206,177332550.0,4025.0,4025.0,4011.5,3995.0,-0.12,-5.0
38,CELSIA    ,2016-12-28,77451,310004850.0,3985.0,4025.0,4002.59,3985.0,-0.99,-40.0
39,CELSIA    ,2016-12-29,33424,133725340.0,4025.0,4025.0,4000.88,3985.0,1.0,40.0
40,CELSIA    ,2017-01-02,3930,15763500.0,4010.0,4010.0,4011.07,4010.0,-0.37,-15.0
41,CELSIA    ,2017-01-03,16733,67001810.0,4010.0,4010.0,4004.17,4000.0,0.0,0.0
42,CELSIA    ,2017-01-04,48044,192745940.0,4020.0,4020.0,4011.86,4005.0,0.25,10.0
43,CELSIA    ,2017-01-05,166752,674546265.0,4065.0,4065.0,4045.21,4020.0,1.12,45.0
44,CELSIA    ,2017-01-06,35060,142425920.0,4060.0,4070.0,4062.35,4060.0,-0.12,-5.0
45,CELSIA    ,2017-01-10,161199,657642980.0,4100.0,4100.0,4079.7,4060.0,0.99,40.0
46,CELSIA    ,2017-01-11,1122295,4638216125.0,4135.0,4150.0,4132.8,4100.0,0.85,35.0
47,CELSIA    ,2017-01-12,2055063,8621320700.0,4225.0,4250.0,4195.16,4135.0,2.18,90.0
48,CELSIA    ,2017-01-13,257755,1090685730.0,4225.0,4290.0,4231.48,4200.0,0.0,0.0
49,CELSIA    ,2017-01-16,12676,53596110.0,4235.0,4235.0,4228.16,4205.0,0.24,10.0
50,CELSIA    ,2017-01-17,707304,2973399435.0,4215.0,4240.0,4203.85,4180.0,-0.47,-20.0
51,CELSIA    ,2017-01-18,237718,992480710.0,4185.0,4220.0,4175.03,4150.0,-0.71,-30.0
52,CELSIA    ,2017-01-19,387628,1622317300.0,4195.0,4200.0,4185.24,4165.0,0.24,10.0
53,CELSIA    ,2017-01-20,835157,3522952700.0,4225.0,4250.0,4218.31,4170.0,0.72,30.0
54,CELSIA    ,2017-01-23,146285,615655780.0,4210.0,4265.0,4208.6,4190.0,-0.36,-15.0
55,CELSIA    ,2017-01-24,766820,3252881250.0,4245.0,4255.0,4242.04,4220.0,0.83,35.0
56,CELSIA    ,2017-01-25,348582,1480319380.0,4245.0,4270.0,4246.69,4240.0,0.0,0.0
57,CELSIA    ,2017-01-26,535821,2267040825.0,4230.0,4255.0,4230.97,4205.0,-0.35,-15.0
58,CELSIA    ,2017-01-27,1421072,6077731345.0,4285.0,4365.0,4276.86,4210.0,1.3,55.0
59,CELSIA    ,2017-01-30,371703,1577313635.0,4230.0,4290.0,4243.48,4225.0,-1.28,-55.0
60,CELSIA    ,2017-01-31,491937,2090671295.0,4250.0,4270.0,4249.88,4220.0,0.47,20.0
61,CELSIA    ,2017-02-01,493196,2124848785.0,4325.0,4350.0,4308.33,4250.0,1.76,75.0
62,CELSIA    ,2017-02-02,264989,1147872495.0,4300.0,4360.0,4331.77,4300.0,-0.58,-25.0
63,CELSIA    ,2017-02-03,133220,569968940.0,4345.0,4345.0,4278.4,4260.0,1.05,45.0
64,CELSIA    ,2017-02-06,17784,76286710.0,4290.0,4290.0,4289.63,4290.0,-1.27,-55.0
65,CELSIA    ,2017-02-07,452711,1963385555.0,4330.0,4360.0,4336.95,4300.0,0.93,40.0
66,CELSIA    ,2017-02-08,227389,989174165.0,4370.0,4370.0,4350.14,4330.0,0.92,40.0
67,CELSIA    ,2017-02-09,753168,3314857385.0,4400.0,4440.0,4401.22,4370.0,0.69,30.0
68,CELSIA    ,2017-02-10,367477,1606261110.0,4350.0,4395.0,4371.05,4330.0,-1.14,-50.0
69,CELSIA    ,2017-02-13,289678,1250512320.0,4340.0,4350.0,4316.9,4270.0,-0.23,-10.0
70,CELSIA    ,2017-02-14,401354,1724695245.0,4310.0,4390.0,4297.19,4270.0,-0.69,-30.0
71,CELSIA    ,2017-02-15,128258,556317640.0,4330.0,4370.0,4337.49,4320.0,0.46,20.0
72,CELSIA    ,2017-02-16,191857,834136180.0,4345.0,4360.0,4347.7,4340.0,0.35,15.0
73,CELSIA    ,2017-02-17,162935,707298915.0,4345.0,4350.0,4340.99,4305.0,0.0,0.0
74,CELSIA    ,2017-02-20,128587,558823035.0,4355.0,4355.0,4345.88,4330.0,0.23,10.0
75,CELSIA    ,2017-02-21,236410,1024998450.0,4340.0,4355.0,4335.68,4320.0,-0.34,-15.0
76,CELSIA    ,2017-02-22,313952,1375536125.0,4365.0,4400.0,4381.36,4350.0,0.58,25.0
77,CELSIA    ,2017-02-23,828352,3670101130.0,4475.0,4475.0,4430.61,4375.0,2.52,110.0
78,CELSIA    ,2017-02-24,1449474,6522373530.0,4480.0,4525.0,4499.82,4480.0,0.11,5.0
79,CELSIA    ,2017-02-27,174220,774656620.0,4375.0,4500.0,4446.43,4375.0,-2.34,-105.0
80,CELSIA    ,2017-02-28,170704,756000840.0,4430.0,4430.0,4428.72,4400.0,1.26,55.0
81,CELSIA    ,2017-03-01,182967,815626545.0,4470.0,4470.0,4457.78,4430.0,0.9,40.0
